timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751573200.2200804,1026.851,736.6386,716.9902,683.5348,
1751573200.2239704,68.14991,649.72534,0.0,0.0,
1751573200.2278602,0.0,664.5944,208.69804,228.61197,
1751573200.2317502,904.44666,762.4824,1205.7224,1240.0629,
1751573200.2356403,1450.0,809.9219,1450.0,1450.0,
1751573200.2395301,1162.0002,750.00305,862.9372,836.38525,
1751573200.2434201,180.28749,660.70013,0.0,0.0,
1751573200.2473102,0.0,657.07135,91.427086,106.473175,
1751573200.2512000,763.1905,748.3214,1075.8835,1113.3218,
1751573200.2550900,1450.0,805.5851,1450.0,1450.0,
1751573200.2589800,1280.5103,757.8801,1003.2198,985.51855,
1751573200.2628698,306.3206,667.86914,40.2704,6.549472,
1751573200.2667599,0.0,655.6553,0.0,0.708051,
1751573200.2706499,615.2963,743.36505,934.8929,976.9334,
1751573200.2745399,1450.0,812.9311,1450.0,1450.0,
1751573200.2784297,1382.8236,776.2894,1138.2805,1122.4379,
1751573200.2823198,437.39853,675.7462,147.62865,113.022644,
1751573200.2862098,0.0,643.9724,0.0,0.0,
1751573200.2900996,473.77466,722.7431,795.76086,833.8186,
1751573200.2939897,1409.4641,801.33673,1450.0,1450.0,
1751573200.2978797,1450.0,782.48486,1262.1895,1246.7893,
1751573200.3017695,577.76965,692.91644,271.8031,234.5419,
1751573200.3056595,0.0,649.81384,0.0,0.0,
1751573200.3095496,340.48404,716.54767,648.66327,683.3577,
1751573200.3134394,1312.3726,797.708,1450.0,1450.0,
1751573200.3173294,1450.0,787.3527,1374.5925,1362.0247,
1751573200.3212194,720.0879,701.236,410.13855,372.61185,
1751573200.3251092,0.0,645.56555,0.0,0.0,
1751573200.3289993,210.73369,699.90845,500.32657,532.45435,
1751573200.3328893,1195.1902,793.5482,1436.8125,1450.0,
1751573200.3367791,1450.0,804.6115,1450.0,1450.0,
1751573200.3406692,863.3797,722.6546,545.0223,514.9301,
1751573200.3445592,0.0,647.6897,0.0,0.0,
1751573200.3484492,102.40188,680.9681,363.14166,389.33957,
1751573200.3523390,1074.7329,774.51935,1341.1372,1374.2385,
1751573200.3562291,1450.0,799.83215,1450.0,1450.0,
1751573200.3601191,1009.1497,732.21326,696.89923,666.54156,
1751573200.3640089,54.431423,662.2932,0.0,0.0,
1751573200.3678989,0.3540255,677.69336,229.14302,253.83629,
1751573200.3717890,932.68024,765.13763,1226.5214,1265.2872,
1751573200.3756788,1450.0,807.08966,1450.0,1450.0,
1751573200.3795688,1140.5817,746.10876,837.2703,812.1345,
1751573200.3834589,161.17012,664.5944,0.0,0.0,
