timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1748958310.8875906,758.41113,746.19727,1406.4548,1450.0,
1748958310.8914907,639.9011,732.8328,435.4514,1406.0123,
1748958310.8953907,619.1021,720.4419,0.0,642.2908,
1748958310.8992910,739.20526,735.57654,44.872734,24.427761,
1748958310.9031911,828.0657,757.7031,976.40234,1013.6636,
1748958310.9070914,780.1837,748.2329,1450.0,1450.0,
1748958310.9109914,655.4782,737.1696,511.38986,1380.965,
1748958310.9148915,609.3664,726.1948,0.0,627.0677,
1748958310.9187918,705.7499,729.8236,98.06507,0.0,
1748958310.9226918,814.34717,749.118,1061.103,806.73566,
1748958310.9265919,797.08844,757.34906,1450.0,1450.0,
1748958310.9304922,665.1254,754.8709,685.83594,1394.3295,
1748958310.9343922,595.73645,745.0467,0.0,614.41125,
1748958310.9382923,677.3393,744.6927,20.002441,0.0,
1748958310.9421926,790.539,778.59064,882.40857,508.2036,
1748958310.9460926,779.47565,797.6195,1450.0,1390.0812,
1748958310.9499927,651.1414,785.4941,867.1855,1410.0836,
1748958310.9538929,557.5902,763.3675,12.744919,544.4027,
1748958310.9577930,619.3676,771.51013,0.0,0.0,
1748958310.9616930,744.8697,812.6656,756.1985,228.61197,
1748958310.9655933,761.15485,829.6588,1450.0,1095.7975,
1748958310.9694934,642.2023,819.4805,925.68823,1286.4402,
1748958310.9733937,515.9922,814.61273,47.262405,361.9911,
1748958310.9772937,561.8385,823.1978,0.0,0.0,
1748958310.9811938,705.3073,842.1382,652.73456,140.63664,
1748958310.9850941,738.85126,843.11176,1450.0,914.80194,
1748958310.9889941,615.2963,836.7393,1257.4102,1401.8525,
1748958310.9928942,481.03217,822.5783,210.82219,490.23682,
1748958310.9967945,532.36584,804.7885,0.0,0.0,
1748958311.0006945,686.9865,819.3035,863.0257,61.15791,
1748958311.0045946,740.9754,838.2439,1450.0,522.1876,
1748958311.0084949,644.592,813.4621,1315.2048,1216.6971,
1748958311.0123949,521.21405,780.8918,391.64072,538.2958,
1748958311.0162950,531.3923,761.8629,0.0,0.0,
1748958311.0201952,676.0117,778.1481,544.3142,48.324482,
1748958311.0240953,759.65027,800.00916,1410.4376,365.97388,
1748958311.0279953,647.6897,778.0596,1450.0,1214.573,
1748958311.0318956,537.4992,739.6478,824.52545,817.71045,
1748958311.0357957,562.458,716.4591,0.0,0.0,
1748958311.0396960,683.4462,723.0086,400.66837,0.17701276,
1748958311.0435960,775.8469,733.0983,1388.0455,400.49136,
1748958311.0474961,713.62695,715.8396,1450.0,1324.4094,
1748958311.0513964,593.7893,696.10266,764.07556,947.7263,
1748958311.0552964,581.57544,679.28644,0.0,0.0,
1748958311.0591965,703.53723,680.083,312.60452,30.357687,
1748958311.0630968,800.09766,690.7923,1307.4163,371.37277,
1748958311.0669968,767.96985,687.075,1450.0,1219.9719,
1748958311.0708969,654.9472,671.32086,867.80505,1145.9806,
1748958311.0747972,619.7217,650.7874,0.0,110.89849,
1748958311.0786972,737.7007,654.15063,433.0617,0.0,
1748958311.0825973,858.7774,682.11865,1330.1624,448.99286,
1748958311.0864975,846.121,689.37616,1450.0,1291.0426,
1748958311.0903976,714.9545,672.38293,1032.9579,1308.9208,
1748958311.0942976,637.5115,652.73456,55.759018,349.6887,
1748958311.0981979,735.134,657.6024,84.25807,0.0,
1748958311.1020980,867.0085,681.67615,1155.6278,443.59396,
1748958311.1059983,835.67725,690.0842,1450.0,1228.026,
1748958311.1098983,705.1303,693.713,1440.3528,1450.0,
1748958311.1137984,638.3965,686.01294,1235.6376,1355.2982,
1748958311.1176987,706.2809,683.6233,1150.0519,478.99652,
1748958311.1215987,844.3508,685.4819,1352.82,47.1739,
1748958311.1254988,851.5199,676.1887,1450.0,790.716,
1748958311.1293991,723.3626,683.1807,1103.3206,1269.093,
1748958311.1332991,629.5459,669.2852,71.15913,354.0255,
1748958311.1371992,689.9957,663.97485,0.0,0.0,
1748958311.1410995,808.32874,694.421,923.8296,168.95868,
1748958311.1449995,832.31396,718.40625,1450.0,906.3053,
1748958311.1488996,738.4087,711.14874,1168.4612,1446.9022,
1748958311.1527998,625.47455,692.2969,214.53946,610.16296,
1748958311.1566999,652.64606,695.3946,0.0,0.0,
1748958311.1605999,801.2482,725.7523,617.59753,155.59421,
1748958311.1645002,855.8567,742.65704,1450.0,964.89655,
1748958311.1684003,744.8697,730.5317,1362.8212,1450.0,
1748958311.1723006,618.9251,708.1395,459.52512,745.1352,
1748958311.1762006,635.12177,703.00616,0.0,0.0,
1748958311.1801007,764.42957,731.0627,481.7402,130.5469,
1748958311.1840010,832.5795,750.00305,1437.6976,975.51733,
1748958311.1879010,743.01105,737.6122,1447.1678,1450.0,
1748958311.1918011,615.0308,735.488,519.3554,1018.26587,
1748958311.1957014,609.4549,737.5237,0.0,70.185555,
1748958311.1996014,713.80396,748.4984,356.5037,55.139473,
1748958311.2035015,793.5482,771.59863,1351.7579,989.4128,
1748958311.2074018,727.0799,781.86536,1450.0,1450.0,
1748958311.2113018,580.9559,778.4136,569.273,1113.9413,
1748958311.2152019,561.75,774.96185,0.0,176.83574,
1748958311.2191021,676.2772,786.11365,319.50803,0.0,
1748958311.2230022,767.61584,813.81616,1251.5687,795.67236,
1748958311.2269022,712.1223,821.60474,1450.0,1450.0,
1748958311.2308025,563.52014,799.83215,708.4935,1263.6056,
1748958311.2347026,530.94977,776.1124,0.0,367.6555,
1748958311.2386029,652.91156,789.12286,167.63109,0.0,
1748958311.2425029,746.81683,825.23346,1136.7759,651.6725,
1748958311.2464030,704.5108,826.8266,1450.0,1450.0,
1748958311.2503033,597.5951,797.9735,982.95184,1316.8864,
1748958311.2542033,549.4476,777.086,45.40377,406.95233,
1748958311.2581034,658.8415,778.0596,6.1954465,0.0,
1748958311.2620037,782.13086,783.547,783.45844,258.88116,
1748958311.2659037,755.933,783.45844,1450.0,1239.0894,
1748958311.2698038,655.7438,772.21814,1076.326,1450.0,
1748958311.2737041,592.55023,744.8697,24.604773,538.2958,
1748958311.2776041,679.906,733.7179,44.430202,0.0,
1748958311.2815042,827.1806,744.4271,1079.2468,546.7924,
1748958311.2854044,841.1646,748.0559,1450.0,1374.5925,
1748958311.2893045,716.1936,733.36383,1138.9,1450.0,
1748958311.2932045,629.6344,705.8384,162.94025,665.0369,
1748958311.2971048,701.8556,692.2084,0.0,0.0,
1748958311.3010049,843.28876,713.0074,857.62683,338.2714,
1748958311.3049052,881.78906,728.496,1450.0,1257.2332,
1748958311.3088052,774.51935,708.405,1295.6449,1450.0,
1748958311.3127053,657.6024,676.1002,390.93268,774.69635,
1748958311.3166056,693.6245,667.3381,0.0,0.0,
1748958311.3205056,852.4934,692.73944,675.12665,273.75024,
1748958311.3244057,919.31573,712.1223,1450.0,1221.4766,
1748958311.3283060,819.215,700.35095,1383.7087,1450.0,
1748958311.3322060,680.6141,680.6141,445.5411,1013.6636,
1748958311.3361061,704.8648,677.87036,0.0,53.10383,
1748958311.3400064,865.5924,700.43945,524.66583,175.77367,
1748958311.3439064,938.1676,716.63617,1446.7252,1225.0168,
1748958311.3478065,836.29675,706.4579,1450.0,1450.0,
1748958311.3517067,707.43146,685.03937,450.40897,1104.7366,
1748958311.3556068,717.87524,672.20593,0.0,100.45474,
1748958311.3595068,841.7842,702.0326,985.78406,533.1624,
1748958311.3634071,914.97894,730.4431,1450.0,1450.0,
1748958311.3673072,829.9243,699.73145,1096.1515,1388.3995,
1748958311.3712075,696.19116,667.95764,280.12268,939.58374,
1748958311.3751075,676.1887,660.96564,0.0,139.92859,
