timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751399084.5090201,794.7873,1111.8171,1450.0,925.06866,
1751399084.5129120,754.16284,487.2276,654.8587,644.1494,
1751399084.5168037,690.7923,170.19777,0.0,448.72733,
1751399084.5206957,695.92566,688.66815,508.82318,662.7358,
1751399084.5245876,771.4216,1328.4807,1450.0,999.85657,
1751399084.5284796,816.7369,1196.8717,1225.2823,969.41034,
1751399084.5323715,784.6976,507.7611,487.93567,694.421,
1751399084.5362635,696.27966,149.48727,0.0,463.3309,
1751399084.5401554,677.78186,631.4045,371.10724,618.48254,
1751399084.5440474,765.8457,1297.769,1359.5465,976.49084,
1751399084.5479393,819.3035,1242.0985,1450.0,997.28986,
1751399084.5518312,796.20337,595.55945,725.8408,739.29376,
1751399084.5557232,711.7683,155.06317,0.0,484.92645,
1751399084.5596151,678.75543,571.48566,491.1219,580.2478,
1751399084.5635071,763.72156,1252.8962,1285.6437,949.4964,
1751399084.5673990,827.8887,1272.1907,1450.0,1017.91187,
1751399084.5712910,802.3103,703.27167,934.3618,778.1481,
1751399084.5751829,733.0983,375.26706,0.0,505.37143,
1751399084.5790749,696.27966,597.8606,138.15846,532.01184,
1751399084.5829668,755.2249,1058.0938,1176.0728,900.10986,
1751399084.5868587,829.39325,1235.3721,1450.0,1023.3107,
1751399084.5907507,821.3392,825.853,856.1222,810.0989,
1751399084.5946426,761.7744,212.94635,0.0,541.65906,
1751399084.5985346,709.2901,323.75635,50.27162,525.46234,
1751399084.6024265,743.36505,1082.433,1058.2708,866.3004,
1751399084.6063185,825.5875,1327.1532,1450.0,1031.8959,
1751399084.6102104,839.21747,819.215,979.6771,857.5383,
1751399084.6141024,776.732,226.48782,124.8825,570.95465,
1751399084.6179941,705.5729,269.59042,0.0,479.8816,
1751399084.6218860,730.7087,1038.6223,987.02313,806.82416,
1751399084.6257780,825.41046,1352.82,1450.0,1024.9038,
1751399084.6296699,838.86346,893.29486,1152.9725,871.3453,
1751399084.6335618,765.9342,302.4263,282.8664,581.3099,
1751399084.6374538,700.35095,229.40854,77.88561,459.3481,
1751399084.6413457,732.6558,888.60406,803.54944,772.8377,
1751399084.6452377,812.7541,1342.5532,1450.0,1031.6304,
1751399084.6491296,831.78296,1002.1577,1370.8752,902.5881,
1751399084.6530216,785.4056,410.22705,458.99408,626.0056,
1751399084.6569135,738.67426,206.92792,0.0,484.83795,
1751399084.6608055,732.47876,797.6195,651.938,727.96497,
1751399084.6646974,798.8586,1359.9005,1450.0,1018.79694,
1751399084.6685894,848.8647,1169.8773,1294.3173,957.90454,
1751399084.6724813,800.36316,454.21472,437.2215,671.49786,
1751399084.6763732,731.59375,142.67229,0.0,474.04016,
1751399084.6802652,724.2477,725.04425,520.2405,672.6485,
1751399084.6841571,800.7172,1254.4894,1437.6976,999.3255,
1751399084.6880491,854.8831,1119.9597,1450.0,985.1645,
1751399084.6919410,838.68646,551.9258,618.12854,734.2489,
1751399084.6958330,783.0159,192.23586,0.0,522.2761,
1751399084.6997249,740.6214,680.9681,640.0781,644.4149,
1751399084.7036169,792.3976,1302.2828,1386.2754,968.61383,
1751399084.7075088,866.743,1229.4421,1450.0,1007.4681,
1751399084.7114007,868.9556,629.6344,803.1069,775.5814,
1751399084.7152927,787.5298,216.30959,0.0,517.14276,
1751399084.7191846,737.7007,519.1784,236.13503,592.19617,
1751399084.7230763,798.3275,1202.9786,1269.447,943.655,
1751399084.7269683,874.62006,1290.3345,1450.0,1014.63715,
1751399084.7308602,867.80505,729.8236,750.6226,787.5298,
1751399084.7347522,783.8125,175.41965,0.0,512.54047,
1751399084.7386441,725.9293,388.01196,149.92981,533.5165,
1751399084.7425361,771.15607,1137.307,1179.3475,888.78107,
1751399084.7464280,845.67847,1317.5945,1276.8815,1005.34393,
1751399084.7503200,863.82227,742.74554,756.1985,806.4701,
1751399084.7542119,801.2482,171.34834,60.892387,532.8969,
1751399084.7581038,726.1063,303.9309,11.063297,499.17596,
1751399084.7619958,753.72034,1088.6284,1053.58,836.20825,
