timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1749130432.8099740,1402.472,1450.0,1450.0,1450.0,
1749130432.8138652,1450.0,1367.6006,1439.5563,1366.7155,
1749130432.8177562,622.8194,386.8614,495.81274,381.551,
1749130432.8216474,0.0,0.0,0.0,0.0,
1749130432.8255384,306.3206,567.67993,434.74332,579.9823,
1749130432.8294296,1309.8059,1450.0,1402.5605,1450.0,
1749130432.8333206,1450.0,1450.0,1450.0,1450.0,
1749130432.8372118,765.49164,545.4648,634.4137,527.144,
1749130432.8411031,0.0,0.0,0.0,0.0,
1749130432.8449941,173.4725,414.8294,306.85162,435.6284,
1749130432.8488853,1186.428,1384.1512,1303.7875,1397.8698,
1749130432.8527763,1450.0,1450.0,1450.0,1450.0,
1749130432.8566675,916.9261,707.16595,795.1413,693.27045,
1749130432.8605587,0.0,0.0,0.0,0.0,
1749130432.8644497,64.698166,280.03418,175.50815,303.48837,
1749130432.8683410,1069.0686,1291.9276,1188.4636,1308.3898,
1749130432.8722320,1450.0,1450.0,1450.0,1450.0,
1749130432.8761232,1046.5879,821.51624,941.3538,835.0577,
1749130432.8800144,48.501495,0.0,0.0,0.0,
1749130432.8839054,0.0,159.84251,57.352135,173.91504,
1749130432.8877966,931.52966,1178.0199,1058.8903,1198.9958,
1749130432.8916876,1450.0,1450.0,1450.0,1450.0,
1749130432.8955789,1172.0015,969.05634,1065.5283,973.9242,
1749130432.8994699,158.51492,0.0,58.060184,0.0,
1749130432.9033611,0.0,27.968016,0.0,51.06818,
1749130432.9072523,783.10443,1022.42566,950.91254,1066.8558,
1749130432.9111433,1450.0,1450.0,1450.0,1450.0,
1749130432.9150345,1287.8563,1098.9836,1177.6659,1096.948,
1749130432.9189255,280.3882,88.68339,169.75523,77.88561,
1749130432.9228168,0.0,0.0,0.0,0.0,
1749130432.9267080,635.38727,896.56964,782.13086,932.68024,
1749130432.9305990,1450.0,1450.0,1450.0,1450.0,
1749130432.9344902,1394.595,1202.0936,1347.2441,1224.3087,
1749130432.9383812,416.334,187.72203,358.98187,202.76811,
1749130432.9422724,0.0,0.0,0.0,0.0,
1749130432.9461637,495.01617,765.22614,635.74133,791.8666,
1749130432.9500546,1443.4506,1450.0,1450.0,1450.0,
1749130432.9539459,1450.0,1325.1176,1400.8789,1326.9761,
1749130432.9578369,561.8385,328.44717,435.5399,327.7391,
1749130432.9617281,0.0,0.0,0.0,0.0,
1749130432.9656193,357.56577,629.36884,484.74942,653.17706,
1749130432.9695103,1349.5453,1450.0,1435.308,1450.0,
1749130432.9734015,1450.0,1426.9883,1450.0,1423.0056,
1749130432.9772925,707.16595,482.8023,569.1845,474.83673,
1749130432.9811838,0.0,0.0,0.0,0.0,
1749130432.9850748,229.23152,480.0586,366.06238,512.71747,
1749130432.9889660,1241.0365,1423.6251,1348.1292,1439.9103,
1749130432.9928572,1450.0,1450.0,1450.0,1450.0,
1749130432.9967482,856.74176,649.81384,733.2753,644.4149,
1749130433.0006394,0.0,0.0,0.0,0.0,
1749130433.0045304,106.9157,341.4576,224.00964,365.0003,
1749130433.0084217,1117.5701,1339.8096,1237.7617,1352.466,
1749130433.0123129,1450.0,1450.0,1450.0,1450.0,
1749130433.0162039,996.0508,757.7916,854.7061,785.2286,
1749130433.0200951,8.673625,0.0,0.0,0.0,
1749130433.0239861,7.08051,218.78777,112.04907,234.80742,
1749130433.0278773,992.77606,1230.9467,1117.9241,1253.9584,
1749130433.0317686,1450.0,1450.0,1450.0,1450.0,
1749130433.0356596,1128.8988,935.86646,1027.3821,930.5561,
1749130433.0395508,114.79277,0.0,14.515046,0.0,
1749130433.0434418,0.0,84.78911,36.19911,109.6594,
1749130433.0473330,851.16583,1102.7894,1047.7385,1140.4047,
1749130433.0512240,1450.0,1450.0,1450.0,1450.0,
1749130433.0551152,1247.5859,1070.7501,1144.476,1062.9615,
1749130433.0590065,233.92236,55.139473,130.36989,38.8543,
1749130433.0628974,0.0,0.0,0.0,1.858634,
1749130433.0667887,707.25446,973.6587,861.6096,1016.3187,
1749130433.0706797,1450.0,1450.0,1450.0,1450.0,
1749130433.0745709,1362.9982,1131.2886,1148.0162,1186.074,
1749130433.0784621,377.21417,120.7227,167.01154,157.62987,
1749130433.0823531,0.0,0.0,0.0,0.0,
1749130433.0862443,564.9362,840.5451,708.8476,875.6821,
1749130433.0901353,1450.0,1450.0,1450.0,1450.0,
1749130433.0940266,1450.0,1306.3541,1382.8236,1307.3278,
1749130433.0979178,513.0715,304.37344,413.76733,301.62973,
1749130433.1018088,0.0,0.0,0.0,0.0,
1749130433.1057000,424.03406,717.3442,586.00073,733.0098,
1749130433.1095910,1393.356,1450.0,1450.0,1450.0,
1749130433.1134822,1450.0,1450.0,1450.0,1412.6503,
1749130433.1173732,665.8335,557.05914,669.0197,467.75623,
1749130433.1212645,0.0,0.0,0.0,0.0,
1749130433.1251557,282.33536,536.26013,421.02484,581.0444,
1749130433.1290467,1290.069,1450.0,1398.9318,1450.0,
1749130433.1329379,1450.0,1450.0,1450.0,1450.0,
1749130433.1368289,800.7172,600.6043,684.1543,589.9835,
1749130433.1407201,0.0,0.0,0.0,0.0,
1749130433.1446114,155.24019,397.0396,277.733,428.90192,
1749130433.1485023,1170.5853,1376.5397,1279.0057,1393.002,
1749130433.1523936,1450.0,1450.0,1450.0,1450.0,
1749130433.1562846,940.11475,716.8132,841.7842,732.8328,
1749130433.1601758,0.0,0.0,0.0,0.0,
1749130433.1640670,48.855522,266.75824,150.37233,293.66415,
1749130433.1679580,1049.1547,1275.554,1168.4612,1301.3093,
1749130433.1718493,1450.0,1450.0,1450.0,1450.0,
1749130433.1757402,1078.2732,867.0085,961.6218,876.47864,
1749130433.1796315,71.77867,0.0,0.0,0.0,
1749130433.1835227,0.0,125.502045,83.815544,158.95746,
1749130433.1874137,908.16394,1143.0599,1100.7538,1188.1096,
1749130433.1913049,1450.0,1450.0,1450.0,1450.0,
1749130433.1951959,1203.0673,1014.90265,1089.5135,1014.3716,
1749130433.1990871,187.10248,13.45297,85.23164,2.2126594,
1749130433.2029781,0.0,18.409327,0.0,36.64164,
1749130433.2068694,765.9342,1023.39923,907.3674,1057.4742,
1749130433.2107606,1450.0,1450.0,1450.0,1450.0,
1749130433.2146516,1324.2324,1125.3586,1257.0562,1140.6702,
1749130433.2185428,322.87128,108.951355,251.35811,112.49161,
1749130433.2224338,0.0,0.0,0.0,0.0,
1749130433.2263250,624.147,887.896,756.81805,918.8732,
1749130433.2302163,1450.0,1450.0,1450.0,1450.0,
1749130433.2341073,1410.7916,1242.6295,1322.6393,1252.5422,
1749130433.2379985,443.8595,226.3108,326.41153,229.93958,
1749130433.2418895,0.0,0.0,0.0,0.0,
1749130433.2457807,487.93567,762.748,618.12854,796.20337,
1749130433.2496719,1438.4941,1450.0,1450.0,1450.0,
1749130433.2535629,1450.0,1340.3406,1405.3043,1345.5625,
1749130433.2574542,577.85815,355.79565,439.8767,356.6807,
1749130433.2613451,0.0,0.0,0.0,0.0,
1749130433.2652364,351.1933,591.3111,483.86438,648.8403,
1749130433.2691274,1342.2877,1450.0,1430.2631,1450.0,
1749130433.2730186,1450.0,1446.1942,1450.0,1441.5919,
1749130433.2769098,732.8328,511.47836,596.09045,513.86804,
1749130433.2808008,0.0,0.0,0.0,0.0,
1749130433.2846920,219.76134,461.73776,340.74954,499.2645,
1749130433.2885830,1234.3984,1419.1998,1329.1003,1434.2458,
1749130433.2924743,1450.0,1450.0,1450.0,1450.0,
1749130433.2963655,873.1154,635.03326,760.2698,658.2219,
1749130433.3002565,0.0,0.0,0.0,0.0,
1749130433.3041477,101.78233,329.95178,208.25551,364.02673,
1749130433.3080387,1113.4988,1324.9404,1222.7156,1349.2798,
1749130433.3119299,1450.0,1450.0,1450.0,1450.0,
1749130433.3158212,1014.2831,787.8838,889.3121,817.0024,
1749130433.3197122,19.028872,0.0,0.0,0.0,
1749130433.3236034,0.3540255,184.5358,152.31947,236.31203,
